"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","pair_count","randomized_pair_order","block1_codes","block2_codes","max_run_block1","max_run_block2","fullscreen_exit_count","tab_switch_count","video_attention_failure_count","total_attention_violation_count","view_history","rt","stimulus","response","trial_kind","question_order","spacebar_question_answer","attention_question_answer","spacebar_question_correct","attention_question_correct","instruction_check_passed","demo_index","demo_code","stimulus_file","stimulus_name","predictability","boundary_times_sec","boundary_count","value","video_code","pair_number","block","global_position_in_block","min_press_gap_sec","no_press_failure","rapid_press_failure","video_attention_failed","video_attention_failure_type","last_video_had_any_attention_violation","current_video_fullscreen_exit_count","current_video_tab_switch_count","current_video_had_fullscreen_exit","current_video_had_tab_switch","current_video_had_video_attention_failure","skipped_video_debug","confidence_rating"
"true","false","[]","[]","[]","preload","0","2.0.0","3769","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","2.0.0","11171","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","[{""page_index"":0,""viewing_time"":7401}]","7401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","2.0.0","14013","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","1831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","25697","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","11682","The experiment requires continuous attention and full-screen participation throughout the task.<br><br>You may be asked to exit the experiment and cancel your participation if you exit Full Screen Mode, switch tabs, or fail to meet the attention criteria more than the allowed number of times.<br><br>Please read the following instructions carefully.","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","4","2.0.0","85797","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","[{""page_index"":0,""viewing_time"":60100}]","60100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","2.0.0","93039","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","7241","Please pay attention when watching videos and marking boundaries.<br><br>There are several hidden attention criteria to make sure you watch the videos carefully.<br><br>If you fail these hidden criteria more than the allowed number of times, you may be asked to exit the experiment.","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","6","2.0.0","113923","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","20883","","{""spacebar_question"":""Between the smallest meaningful events or actions"",""attention_question"":""Press space bar to segment the video""}","comprehension_check","[0,1]","Between the smallest meaningful events or actions","Press space bar to segment the video","true","true","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","2.0.0","130765","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","16841","You have learned the instructions for the task! Here is a demo trial.<br><br>Like what you will do in the main experiment,<br><br> you will watch a movie clip and at the same time mark off the activity in the movie into the <strong>smallest meaningful units</strong> that seem natural and meaningful to you.<br><br>Remember, tap the <strong>SPACE BAR</strong> to mark off a boundary between two <strong>smallest meaningful units</strong> of activity.<br><br>A green bar will appear at the bottom of the screen when you press the button.<br><br>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-keyboard-response","9","2.0.0","147232","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","null","[""library_v1.mp4""]","null","demo_video","","","","","","","1","demo1","library_v1.mp4","library","Demo","[4.252172,15.14081]","2","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","10","2.0.0","147234","83","1","2026-06-08 18:48:01","segmentation_norming_randomized_order_maxrun_attention_v4","90.198.164.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69ffbea27516957e550655d3&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e10d83e560726f73282?PROLIFIC_PID=69ffbea27516957e550655d3&SESSION_ID=6a270e10d83e560726f73282?","en-US,en;q=0.9","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","69ffbea27516957e550655d3","6a270c2e609d6ae583c06396","6a270e10d83e560726f73282?","30","[20,21,14,18,23,15,9,7,19,3,5,27,13,30,11,12,17,24,26,29,4,22,25,8,2,6,16,10,28,1]","[""U20"",""P21"",""U14"",""U18"",""P23"",""P15"",""P9"",""U7"",""U19"",""P3"",""P5"",""P27"",""P13"",""U30"",""U11"",""P12"",""U17"",""P24"",""P26"",""P29"",""U4"",""P22"",""P25"",""U8"",""U2"",""U6"",""U16"",""P10"",""P28"",""P1""]","[""P20"",""U21"",""P14"",""P18"",""U23"",""U15"",""U9"",""P7"",""P19"",""U3"",""U5"",""U27"",""U13"",""P30"",""P11"",""U12"",""P17"",""U24"",""U26"",""U29"",""P4"",""U22"",""U25"",""P8"",""P2"",""P6"",""P16"",""U10"",""U28"",""U1""]","4","4","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
