"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","pair_count","randomized_pair_order","block1_codes","block2_codes","max_run_block1","max_run_block2","fullscreen_exit_count","tab_switch_count","video_attention_failure_count","total_attention_violation_count","view_history","rt","stimulus","response","trial_kind","question_order","spacebar_question_answer","attention_question_answer","spacebar_question_correct","attention_question_correct","instruction_check_passed","demo_index","demo_code","stimulus_file","stimulus_name","predictability","boundary_times_sec","boundary_count","value","video_code","pair_number","block","global_position_in_block","min_press_gap_sec","no_press_failure","rapid_press_failure","video_attention_failed","video_attention_failure_type","last_video_had_any_attention_violation","current_video_fullscreen_exit_count","current_video_tab_switch_count","current_video_had_fullscreen_exit","current_video_had_tab_switch","current_video_had_video_attention_failure","skipped_video_debug","confidence_rating"
"","","","","","survey-multi-choice","53","2.0.0","942046","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","4181","","{""confidence_rating"":""Very confident""}","confidence_question","[0]","","","","","","","","","baking","Unpredictable","","","","U1","1","1","7","","","","","","","","","","","","","Very confident"
"","","","","","video-keyboard-response","54","2.0.0","973004","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""laundry_v2.mp4""]","null","segmentation_video","","","","","","","","","laundry_v2.mp4","laundry","Unpredictable","[12.54749,24.989343,29.735113]","3","","U15","15","1","8","4.745769999999997","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","57","2.0.0","976838","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","3833","","{""confidence_rating"":""Very confident""}","confidence_question","[0]","","","","","","","","","laundry","Unpredictable","","","","U15","15","1","8","","","","","","","","","","","","","Very confident"
"","","","","","video-keyboard-response","58","2.0.0","1021024","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""printer_v1.mp4""]","null","segmentation_video","","","","","","","","","printer_v1.mp4","printer","Predictable","[5.844226,11.319557,25.459222,39.685681]","4","","P21","21","1","9","5.475331","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","61","2.0.0","1028545","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","7519","","{""confidence_rating"":""Very confident""}","confidence_question","[0]","","","","","","","","","printer","Predictable","","","","P21","21","1","9","","","","","","","","","","","","","Very confident"
"","","","","","video-keyboard-response","62","2.0.0","1059124","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""cleaning_v2.mp4""]","null","segmentation_video","","","","","","","","","cleaning_v2.mp4","cleaning","Unpredictable","[6.899196,11.852298,19.069906,22.921724,29.585144]","5","","U10","10","1","10","3.8518180000000015","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","65","2.0.0","1062688","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","3562","","{""confidence_rating"":""Very confident""}","confidence_question","[0]","","","","","","","","","cleaning","Unpredictable","","","","U10","10","1","10","","","","","","","","","","","","","Very confident"
"","","","","","video-keyboard-response","66","2.0.0","1084325","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""walking_v1.mp4""]","null","segmentation_video","","","","","","","","","walking_v1.mp4","walking","Predictable","[10.176857,19.792445]","2","","P29","29","1","11","9.615588","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","69","2.0.0","1089024","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","4697","","{""confidence_rating"":""Moderately confident""}","confidence_question","[0]","","","","","","","","","walking","Predictable","","","","P29","29","1","11","","","","","","","","","","","","","Moderately confident"
"","","","","","video-keyboard-response","70","2.0.0","1118887","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""mouse_v2.mp4""]","null","segmentation_video","","","","","","","","","mouse_v2.mp4","mouse","Unpredictable","[4.722168,25.108491,29.718917]","3","","U16","16","1","12","4.610426","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","73","2.0.0","1122272","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","3382","","{""confidence_rating"":""Very confident""}","confidence_question","[0]","","","","","","","","","mouse","Unpredictable","","","","U16","16","1","12","","","","","","","","","","","","","Very confident"
"","","","","","video-keyboard-response","74","2.0.0","1141505","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""record_v1.mp4""]","null","segmentation_video","","","","","","","","","record_v1.mp4","record","Predictable","[11.211192,18.475211]","2","","P22","22","1","13","7.264019000000001","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","77","2.0.0","1146944","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","5438","","{""confidence_rating"":""Moderately confident""}","confidence_question","[0]","","","","","","","","","record","Predictable","","","","P22","22","1","13","","","","","","","","","","","","","Moderately confident"
"","","","","","video-keyboard-response","78","2.0.0","1183606","90","1","2026-06-08 18:52:47","segmentation_norming_randomized_order_maxrun_attention_v4","51.146.137.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","WebKit","Chrome","146.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270f78f401ec8e3fba9662?PROLIFIC_PID=69fbbd287ad72ce563b72cb7&SESSION_ID=6a270f78f401ec8e3fba9662?","en-GB,en;q=0.9","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","69fbbd287ad72ce563b72cb7","6a270c2e609d6ae583c06396","6a270f78f401ec8e3fba9662?","30","[14,7,9,13,23,24,1,15,21,10,29,16,22,30,6,3,26,4,19,20,28,25,12,27,2,17,8,18,11,5]","[""P14"",""P7"",""U9"",""P13"",""U23"",""U24"",""U1"",""U15"",""P21"",""U10"",""P29"",""U16"",""P22"",""U30"",""P6"",""P3"",""U26"",""P4"",""U19"",""P20"",""U28"",""U25"",""U12"",""U27"",""P2"",""U17"",""P8"",""U18"",""P11"",""P5""]","[""U14"",""U7"",""P9"",""U13"",""P23"",""P24"",""P1"",""P15"",""U21"",""P10"",""U29"",""P16"",""U22"",""P30"",""U6"",""U3"",""P26"",""U4"",""P19"",""U20"",""P28"",""P25"",""P12"",""P27"",""U2"",""P17"",""U8"",""P18"",""U11"",""U5""]","4","4","0","0","1","1","","null","[""whiteboard_v2.mp4""]","null","segmentation_video","","","","","","","","","whiteboard_v2.mp4","whiteboard","Unpredictable","[11.34824,17.131524,24.255732]","3","","U30","30","1","14","5.783283999999998","false","false","false","","false","0","0","false","false","false","false",""
